time,siteID,gcc_90,gcc_sd
2017-03-12,HARV,0.32677,7.258717489462945e-5
2017-03-13,HARV,0.32685,2.852988865976851e-4
2017-03-14,HARV,0.33503,9.277151216503692e-4
2017-03-15,HARV,0.32957,1.5583554387460228e-4
2017-03-16,HARV,0.32941,1.7876917622271013e-4
2017-03-17,HARV,0.32965,1.685776027925033e-4
2017-03-18,HARV,0.32989,1.0629997024209268e-4
2017-03-19,HARV,0.32958,3.690437637893725e-4
2017-03-20,HARV,0.33001,2.0707477107636887e-4
2017-03-21,HARV,NA,0.014068022681708375
2017-03-22,HARV,NA,NA
2017-03-23,HARV,NA,NA
2017-03-24,HARV,NA,NA
2017-03-25,HARV,NA,NA
2017-03-26,HARV,NA,NA
2017-03-27,HARV,0.33019,5.466120722697509e-4
2017-03-28,HARV,0.33111,3.5538364495575614e-4
2017-03-29,HARV,0.32971,1.6585369628510204e-4
2017-03-30,HARV,0.32914,2.350333445731073e-4
2017-03-31,HARV,0.33041,1.0301126548259924e-4
2017-04-01,HARV,0.3312,1.4122003239987551e-4
2017-04-02,HARV,0.33022,3.8828056340536506e-5
2017-04-03,HARV,0.33073,1.727622514040737e-4
2017-04-04,HARV,0.32785,1.789084545292414e-4
2017-04-05,HARV,0.32974,1.1580209895527525e-4
2017-04-06,HARV,0.32919,4.3066836571135886e-4
2017-04-07,HARV,0.32811,2.3393260934354937e-4
2017-04-08,HARV,0.32665,1.6761974093471073e-4
2017-04-09,HARV,0.32791,2.0669300907384425e-4
2017-04-10,HARV,0.32837,1.8166182980517925e-4
2017-04-11,HARV,0.32869,1.056317515654e-4
2017-04-12,HARV,0.33074,5.0933990455034e-4
2017-04-13,HARV,0.32742,9.971814155458127e-5
2017-04-14,HARV,0.328,2.1630970710477575e-4
2017-04-15,HARV,0.32806,1.245203843651747e-4
2017-04-16,HARV,0.32952,2.328691004817562e-4
2017-04-17,HARV,0.32853,1.4824139166941014e-4
2017-04-18,HARV,0.32826,1.907441453350344e-4
2017-04-19,HARV,0.32849,1.266426758519465e-4
2017-04-20,HARV,0.32897,2.85937367196359e-4
2017-04-21,HARV,0.32434,3.0938345271899715e-4
2017-04-22,HARV,0.32998,1.5138732591923955e-4
2017-04-23,HARV,0.32887,1.464626789545135e-4
2017-04-24,HARV,0.3293,1.4894692110320533e-4
2017-04-25,HARV,0.33032,1.5449884221216523e-4
2017-04-26,HARV,0.33239,3.7211355738784636e-4
2017-04-27,HARV,0.33182,1.3498780594966e-4
2017-04-28,HARV,0.33216,3.4557811722104464e-4
2017-04-29,HARV,0.33397,3.141335241906019e-4
2017-04-30,HARV,0.33392,3.1184545884794076e-4
2017-05-01,HARV,0.33509,3.2729398630190504e-4
2017-05-02,HARV,0.33334,3.8937077655192405e-4
2017-05-03,HARV,0.33259,3.0963072146261814e-4
2017-05-04,HARV,0.33339,3.5037112918056965e-4
2017-05-05,HARV,0.33966,4.3123947416909465e-4
2017-05-06,HARV,0.33969,7.915323129531553e-4
2017-05-07,HARV,0.33792,6.38616944367004e-4
2017-05-08,HARV,0.33599,1.0385123583122645e-4
2017-05-09,HARV,0.33639,9.131890744606158e-5
2017-05-10,HARV,0.33718,6.939790786707087e-4
2017-05-11,HARV,0.33945,1.6458288154591467e-4
2017-05-12,HARV,0.34002,1.9770152312235102e-4
2017-05-13,HARV,0.34461,0.0011443184771482266
2017-05-14,HARV,0.34965,4.5367502034124665e-4
2017-05-15,HARV,0.35202,7.045610009655844e-4
2017-05-16,HARV,0.34827,4.3305672720741123e-4
2017-05-17,HARV,0.36057,8.229822325555105e-4
2017-05-18,HARV,0.38374,0.003554527668383812
2017-05-19,HARV,0.40377,0.004295338723855555
2017-05-20,HARV,0.40754,0.0011398866939753443
2017-05-21,HARV,0.41523,0.0011859654976569347
2017-05-22,HARV,0.44194,0.0011476678181496294
2017-05-23,HARV,0.42215,7.224156539990473e-4
2017-05-24,HARV,0.4276,4.267549619524302e-4
2017-05-25,HARV,0.43784,0.0010757918537770519
2017-05-26,HARV,0.43584,0.0011119081271693636
2017-05-27,HARV,0.43866,0.001990690220675698
2017-05-28,HARV,0.45201,0.002163867474911433
2017-05-29,HARV,0.44909,0.0010289117690897578
2017-05-30,HARV,0.45148,0.004081096896368799
2017-05-31,HARV,0.45377,0.0018446889677544852
2017-06-01,HARV,0.43025,0.00496410174376482
2017-06-02,HARV,0.44249,0.0020415303283646507
2017-06-03,HARV,0.43906,0.0016644766414089186
2017-06-04,HARV,0.45667,0.002215175268322521
2017-06-05,HARV,0.45312,7.670118004573425e-4
2017-06-06,HARV,0.45458,0.001882922175334746
2017-06-07,HARV,0.43706,0.0015400811666921924
2017-06-08,HARV,0.44323,3.108159767910416e-4
2017-06-09,HARV,0.44148,9.197471702282415e-4
2017-06-10,HARV,0.44195,0.0038165557990076215
2017-06-11,HARV,0.4386,0.0012642009011100117
2017-06-12,HARV,0.42355,7.984800867771256e-4
2017-06-13,HARV,0.43484,0.00413128772141846
2017-06-14,HARV,0.41789,5.232154057520901e-4
2017-06-15,HARV,0.43321,0.0017116864027106487
2017-06-16,HARV,0.44686,7.182837072366552e-4
2017-06-17,HARV,0.44276,8.762696633212608e-4
2017-06-18,HARV,0.43842,0.0016508389220425475
2017-06-19,HARV,0.44568,4.4938910189051e-4
2017-06-20,HARV,0.43528,4.679451825561911e-4
2017-06-21,HARV,0.42503,0.001164205501180776
2017-06-22,HARV,0.42257,0.0011916486095202006
2017-06-23,HARV,0.43627,0.0015135913935176264
2017-06-24,HARV,0.43893,0.0010167571427567822
2017-06-25,HARV,0.4208,0.001661977200290583
2017-06-26,HARV,0.42242,0.0014919512417485722
2017-06-27,HARV,0.43173,0.0018994286354650162
2017-06-28,HARV,0.42098,7.167292706084612e-4
2017-06-29,HARV,0.42268,5.6251659785036e-4
2017-06-30,HARV,0.43266,0.0022773601674405653
2017-07-01,HARV,0.4293,0.0017992440957019596
2017-07-02,HARV,0.42355,0.0015409909083417242
2017-07-03,HARV,0.41099,4.5800883379769857e-4
2017-07-04,HARV,0.41677,0.0014376003317603777
2017-07-05,HARV,0.41904,0.002181828630263329
2017-07-06,HARV,0.42144,7.117976483839214e-4
2017-07-07,HARV,0.43417,0.0016185309035400917
2017-07-08,HARV,0.42473,0.001406869806720292
2017-07-09,HARV,0.41416,0.0030364617970424015
2017-07-10,HARV,0.41781,6.980543400285244e-4
2017-07-11,HARV,0.43396,0.0019920053377725376
2017-07-12,HARV,0.42706,9.681917631358408e-4
2017-07-13,HARV,0.43216,5.762307148483901e-4
2017-07-14,HARV,0.42762,7.485091798000231e-4
2017-07-15,HARV,0.4279,0.002734816231859248
2017-07-16,HARV,0.41905,0.002426900861054643
2017-07-17,HARV,0.41927,6.891554076682392e-4
2017-07-18,HARV,0.42074,0.0011607754171154697
2017-07-19,HARV,0.41912,8.23110993581726e-4
2017-07-20,HARV,0.41755,6.399839972489062e-4
2017-07-21,HARV,0.41059,9.609681691090601e-4
2017-07-22,HARV,0.4177,5.17366328984935e-4
2017-07-23,HARV,0.41707,6.178900093653164e-4
2017-07-24,HARV,0.43157,5.298327745426715e-4
2017-07-25,HARV,0.42184,0.0014423896900488378
2017-07-26,HARV,0.41435,0.00181311391449593
2017-07-27,HARV,0.4239,5.836573949620457e-4
2017-07-28,HARV,0.41428,8.912710669004531e-4
2017-07-29,HARV,0.41294,5.795762213259977e-4
2017-07-30,HARV,0.40221,3.578546740718904e-4
2017-07-31,HARV,0.40558,4.798000008506869e-4
2017-08-01,HARV,0.41448,0.003592105500246055
2017-08-02,HARV,0.42102,0.0038161180577403865
2017-08-03,HARV,0.40602,0.004893869549315169
2017-08-04,HARV,0.4207,0.00104950834456242
2017-08-05,HARV,0.4324,0.001143322766754694
2017-08-06,HARV,0.41013,0.0011695507117465826
2017-08-07,HARV,0.41494,4.8528577736657266e-4
2017-08-08,HARV,0.42591,0.0012563445679706548
2017-08-09,HARV,0.40447,0.002153400796367443
2017-08-10,HARV,0.41304,6.542000767411803e-4
2017-08-11,HARV,0.41032,3.985026694402645e-4
2017-08-12,HARV,0.4141,0.0013573067908508331
2017-08-13,HARV,0.40505,0.0022119150443146093
2017-08-14,HARV,0.41031,2.512684555106211e-4
2017-08-15,HARV,0.4225,0.001491417216158199
2017-08-16,HARV,0.40841,8.268713287360455e-4
2017-08-17,HARV,0.40373,0.001398029790929551
2017-08-18,HARV,0.42861,8.23723147715083e-4
2017-08-19,HARV,0.41469,7.984479393402795e-4
2017-08-20,HARV,0.41409,0.0015145393722858674
2017-08-21,HARV,0.41323,9.666730551278525e-4
2017-08-22,HARV,0.41321,0.0011154031144635938
2017-08-23,HARV,0.40758,0.0031029328380664314
2017-08-24,HARV,0.40746,0.0016767510717857529
2017-08-25,HARV,0.40912,6.53381534005651e-4
2017-08-26,HARV,0.40165,0.0016035575654507314
2017-08-27,HARV,0.40516,0.0030435394814429663
2017-08-28,HARV,0.40236,7.322315818016508e-4
2017-08-29,HARV,0.40906,0.0014799222595412588
2017-08-30,HARV,0.41161,0.0011327078626198375
2017-08-31,HARV,0.40861,9.851029988622237e-4
2017-09-01,HARV,0.39607,7.969447014334496e-4
2017-09-02,HARV,0.40002,5.736135369706008e-4
2017-09-03,HARV,0.41908,8.392517561519215e-4
2017-09-04,HARV,0.40766,0.0030527607110914594
2017-09-05,HARV,0.41061,8.109497269201402e-4
2017-09-06,HARV,0.4265,0.0028480600919480207
2017-09-07,HARV,0.41351,0.0015212811469821283
2017-09-08,HARV,0.40571,0.001162153592715356
2017-09-09,HARV,0.40412,8.179198743253082e-4
2017-09-10,HARV,0.4048,0.0010792826983034344
2017-09-11,HARV,0.39711,8.352739557920449e-4
2017-09-12,HARV,0.39589,0.001986823318665214
2017-09-13,HARV,0.40251,0.0018012894954811194
2017-09-14,HARV,0.41104,6.225081905862264e-4
2017-09-15,HARV,0.41185,0.0013342088775673724
2017-09-16,HARV,0.41354,0.0013607439405842459
2017-09-17,HARV,0.4106,0.0017106146387918498
2017-09-18,HARV,0.41338,0.0012926052344953947
2017-09-19,HARV,0.41465,0.001604963670006534
2017-09-20,HARV,0.42585,0.0013520308226169014
2017-09-21,HARV,0.41228,5.912500986754061e-4
2017-09-22,HARV,0.41367,0.001435364227970996
2017-09-23,HARV,0.3977,0.005912660401241418
2017-09-24,HARV,0.3989,0.0023826920549184388
2017-09-25,HARV,0.40118,0.0011517253633801137
2017-09-26,HARV,0.39869,0.002398866699769996
2017-09-27,HARV,0.39746,0.006289895545188954
2017-09-28,HARV,0.39896,0.003834382930692197
2017-09-29,HARV,0.394,0.003682828626732121
2017-09-30,HARV,0.41432,8.660349771416021e-4
2017-10-01,HARV,0.39081,0.001241035726105165
2017-10-02,HARV,0.38996,0.001862705140709202
2017-10-03,HARV,0.38922,0.002806628522055665
2017-10-04,HARV,0.3871,0.0031699696467355305
2017-10-05,HARV,0.40046,0.0019445577335691759
2017-10-06,HARV,0.40503,6.635965854065788e-4
2017-10-07,HARV,0.40249,9.964720914203149e-4
2017-10-08,HARV,0.41693,0.002603625397128291
2017-10-09,HARV,0.41893,8.813764976513957e-4
2017-10-10,HARV,0.40155,0.004495472745837904
2017-10-11,HARV,0.40279,4.502897679295394e-4
2017-10-12,HARV,0.38784,0.008586132404936605
2017-10-13,HARV,0.38536,0.00489698771216156
2017-10-14,HARV,0.40441,0.0015570340035346943
2017-10-15,HARV,0.40444,0.0016363797273997562
2017-10-16,HARV,0.39619,9.23070549407625e-4
2017-10-17,HARV,0.38114,0.002053582055227168
2017-10-18,HARV,0.38095,0.0019148986911977895
2017-10-19,HARV,0.3802,0.002640784321031173
2017-10-20,HARV,0.37724,3.0068119940140453e-4
2017-10-21,HARV,0.37589,0.0012721802593362657
2017-10-22,HARV,0.3773,0.001671525870183857
2017-10-23,HARV,0.37952,0.0017171852854278033
2017-10-24,HARV,0.38336,8.458581923896285e-4
2017-10-25,HARV,0.37812,0.0017610190000017952
2017-10-26,HARV,0.37951,9.491413950276818e-4
2017-10-27,HARV,0.36082,0.0014253807225024615
2017-10-28,HARV,0.36306,7.151778953804567e-4
2017-10-29,HARV,0.36749,3.51243633684762e-4
2017-10-30,HARV,0.35423,0.005873363744213093
2017-10-31,HARV,0.35059,0.001545232512191832
2017-11-01,HARV,0.3475,0.001236326039158778
2017-11-02,HARV,0.34592,0.0017218520550825135
2017-11-03,HARV,0.32848,0.0034870995373911273
2017-11-04,HARV,0.31455,5.973841262418341e-4
2017-11-05,HARV,0.31231,0.001838552794222368
2017-11-06,HARV,0.30335,5.687628622452179e-4
2017-11-07,HARV,0.2981,8.988279315932748e-4
2017-11-08,HARV,0.30065,0.0012239106336590436
2017-11-09,HARV,0.29872,4.1770319313001617e-4
2017-11-10,HARV,0.30899,0.0016377238216251095
2017-11-11,HARV,0.30978,0.0016767110090158952
2017-11-12,HARV,0.31414,6.827667615022316e-4
2017-11-13,HARV,0.31432,2.4568021026180213e-4
2017-11-14,HARV,0.31658,6.611462822481913e-4
2017-11-15,HARV,0.31201,6.096180219227937e-4
2017-11-16,HARV,0.31165,6.669941149573689e-4
2017-11-17,HARV,0.32145,0.001025390988444739
2017-11-18,HARV,0.32099,1.893819119436429e-4
2017-11-19,HARV,0.32697,4.003730688816558e-4
2017-11-20,HARV,0.32638,6.512645670743409e-4
2017-11-21,HARV,0.32939,1.8672747357513825e-4
2017-11-22,HARV,0.32766,5.741775576902209e-4
2017-11-23,HARV,0.32899,5.662416373216838e-4
2017-11-24,HARV,0.32932,0.002076521147280239
2017-11-25,HARV,0.33016,1.2827632959627684e-4
2017-11-26,HARV,0.32955,4.641160608718412e-4
2017-11-27,HARV,0.32952,3.351952881895724e-4
2017-11-28,HARV,0.3303,6.376588650393433e-4
2017-11-29,HARV,0.32985,2.5037471020493115e-4
2017-11-30,HARV,0.32873,3.384641330890942e-4
2017-12-01,HARV,0.32999,1.455462616686308e-4
2017-12-02,HARV,0.3286,2.4362743386287627e-4
2017-12-03,HARV,0.32823,1.7112174923493138e-4
2017-12-04,HARV,0.32956,4.866995402185809e-4
2017-12-05,HARV,0.33078,3.0656284104601096e-4
2017-12-06,HARV,0.33016,8.050117821421937e-4
2017-12-07,HARV,0.32898,2.4951880220348165e-4
2017-12-08,HARV,0.32877,2.123720262911657e-4
2017-12-09,HARV,0.32953,1.6864211592987458e-4
2017-12-10,HARV,0.32895,2.4197121097101188e-4
2017-12-11,HARV,0.32976,3.538432721198636e-4
2017-12-12,HARV,0.33174,3.113759221551314e-4
2017-12-13,HARV,0.33003,6.724748188897607e-4
2017-12-14,HARV,0.32992,2.4467829774574697e-4
2017-12-15,HARV,0.32986,6.333054200794894e-5
2017-12-16,HARV,0.33038,2.9148291930214463e-4
2017-12-17,HARV,0.33028,3.235479335525575e-4
2017-12-18,HARV,0.33144,1.5662994214232749e-4
2017-12-19,HARV,0.33216,1.5989588449221408e-4
2017-12-20,HARV,0.3307,3.127683787973328e-4
2017-12-21,HARV,0.33019,1.5165350410104397e-4
2017-12-22,HARV,0.33182,3.802839433252747e-4
2017-12-23,HARV,0.3312,2.587559057789976e-4
2017-12-24,HARV,0.33113,5.215952860685905e-4
2017-12-25,HARV,0.33069,4.6015204053460917e-4
2017-12-26,HARV,0.33012,7.25682276009472e-4
2017-12-27,HARV,0.32974,1.7706671635520736e-4
2017-12-28,HARV,0.32932,3.3472695238515596e-4
2017-12-29,HARV,NA,NA
2017-12-30,HARV,NA,NA
2017-12-31,HARV,0.32907,2.8376781612682496e-4
2018-01-01,HARV,0.32904,2.781847866260912e-4
2018-01-02,HARV,0.32954,1.4481642143889353e-4
2018-01-03,HARV,0.32986,1.5463465831120046e-4
2018-01-04,HARV,0.3321,2.4753610332430394e-4
2018-01-05,HARV,0.32925,2.0393138602010482e-4
2018-01-06,HARV,0.32918,3.011115631612156e-4
2018-01-07,HARV,0.32964,3.1632812014084345e-4
2018-01-08,HARV,0.33096,1.0185929671135776e-4
2018-01-09,HARV,0.3315,5.484241710834489e-4
2018-01-10,HARV,0.33064,3.04515339247034e-4
2018-01-11,HARV,0.33342,2.638417313157071e-4
2018-01-12,HARV,0.33365,3.193146998667894e-4
2018-01-13,HARV,0.33101,6.581270890231776e-4
2018-01-14,HARV,0.32956,2.6095807466850753e-4
2018-01-15,HARV,0.32874,1.2139131529303444e-4
2018-01-16,HARV,0.33096,2.916285203431749e-4
2018-01-17,HARV,0.32894,2.574593480889139e-4
2018-01-18,HARV,0.32766,2.578655526922991e-4
2018-01-19,HARV,0.33014,2.541567088492112e-4
2018-01-20,HARV,0.33153,2.6600352920782134e-4
2018-01-21,HARV,0.33076,1.338545601214412e-4
2018-01-22,HARV,0.33022,2.7216248448157227e-4
2018-01-23,HARV,0.33173,1.660634793796535e-4
2018-01-24,HARV,0.33087,1.9738379066257705e-4
2018-01-25,HARV,0.32978,2.0776835216958925e-4
2018-01-26,HARV,0.33008,1.542055029590596e-4
2018-01-27,HARV,0.33024,2.3578388236619288e-4
2018-01-28,HARV,0.33029,2.5103680923689093e-4
2018-01-29,HARV,0.32927,2.3066201442361198e-4
2018-01-30,HARV,0.32756,6.596574559448521e-5
2018-01-31,HARV,0.32835,1.7136231576780317e-4
2018-02-01,HARV,0.33039,1.0217117289837115e-4
2018-02-02,HARV,0.33069,5.683714809947424e-4
2018-02-03,HARV,0.32992,2.1047499633359835e-4
2018-02-04,HARV,0.33091,1.075555177001795e-4
2018-02-05,HARV,0.33095,2.5316357219338565e-4
2018-02-06,HARV,0.33073,1.0635949052383611e-4
2018-02-07,HARV,0.3316,1.4859057019549928e-4
2018-02-08,HARV,0.32762,5.063563720446274e-4
2018-02-09,HARV,0.32998,4.89697282585312e-5
2018-02-10,HARV,0.3317,2.1532092896181634e-4
2018-02-11,HARV,0.33064,1.2320805201622372e-4
2018-02-12,HARV,0.33105,1.668431549909948e-4
2018-02-13,HARV,0.33001,2.2724174038110095e-4
2018-02-14,HARV,0.33157,1.8781764929780856e-4
2018-02-15,HARV,0.33173,1.3342337096013747e-4
2018-02-16,HARV,0.33068,1.8898396433430096e-4
2018-02-17,HARV,0.32922,2.58815275706011e-4
2018-02-18,HARV,0.33031,1.598755893863561e-4
2018-02-19,HARV,0.33153,7.965461156051743e-5
2018-02-20,HARV,0.3312,0.00030822891042939135
2018-02-21,HARV,0.33147,1.5318336351295695e-4
2018-02-22,HARV,0.32988,3.1167965566444606e-4
2018-02-23,HARV,0.33043,8.057403491224603e-5
2018-02-24,HARV,0.32893,1.4066682158162796e-4
2018-02-25,HARV,0.331,5.201195608232966e-4
2018-02-26,HARV,0.33003,1.589703463555686e-4
2018-02-27,HARV,0.32909,1.954330993627472e-4
2018-02-28,HARV,0.32897,3.5334091533387044e-4
2018-03-01,HARV,0.329,1.537840733772196e-4
2018-03-02,HARV,0.33195,5.409154281476453e-4
2018-03-03,HARV,0.33061,7.598371468912802e-5
2018-03-04,HARV,0.32933,9.641821320027907e-5
2018-03-05,HARV,0.33039,1.8093818540810213e-4
2018-03-06,HARV,0.32886,1.6965056042660693e-4
2018-03-07,HARV,0.33098,1.7239747145264146e-4
2018-03-08,HARV,0.32937,1.5779385156537137e-4
2018-03-09,HARV,0.32955,2.818616508219588e-4
2018-03-10,HARV,0.33023,3.175219895968642e-4
2018-03-11,HARV,0.33095,2.5072608356449945e-4
2018-03-12,HARV,0.33035,2.1254645014534324e-4
2018-03-13,HARV,0.33034,1.408749626514247e-4
2018-03-14,HARV,0.32892,1.0155365325676834e-4
2018-03-15,HARV,0.33021,1.8056546667373548e-4
2018-03-16,HARV,0.33027,1.301075300962853e-4
2018-03-17,HARV,0.33066,4.699513218387209e-4
2018-03-18,HARV,0.32989,1.5554053215434394e-4
2018-03-19,HARV,0.33003,1.9210975179488878e-4
2018-03-20,HARV,0.33042,9.28373957024622e-5
2018-03-21,HARV,0.32966,5.728177400057121e-5
2018-03-22,HARV,0.33067,9.090152554791717e-5
2018-03-23,HARV,0.33073,1.1397507067203952e-4
2018-03-24,HARV,0.33089,3.143650523236452e-4
2018-03-25,HARV,0.33056,2.5511162902797785e-4
2018-03-26,HARV,0.32907,1.448603000501286e-4
2018-03-27,HARV,0.33014,1.5488208154486983e-4
2018-03-28,HARV,0.33124,6.798823727794874e-5
2018-03-29,HARV,0.33182,1.3031849368342184e-4
2018-03-30,HARV,0.33003,2.99045371617273e-4
2018-03-31,HARV,0.3292,2.7482435503871805e-4
2018-04-01,HARV,0.32875,1.5026985793592108e-4
2018-04-02,HARV,0.32852,1.7692153109009947e-4
2018-04-03,HARV,0.32868000000000003,2.6818317605392157e-4
2018-04-04,HARV,0.32876,3.8990518156629636e-4
2018-04-05,HARV,0.32801,2.574583215725152e-4
2018-04-06,HARV,0.33008,1.9280925225491656e-4
2018-04-07,HARV,0.32969,1.857140758240577e-4
2018-04-08,HARV,0.32874,1.9289944086417872e-4
2018-04-09,HARV,0.32816,1.4381450637852052e-4
2018-04-10,HARV,0.32756,1.2678118704190268e-4
2018-04-11,HARV,0.3279,1.697325627484022e-4
2018-04-12,HARV,0.32823,7.448763765393959e-5
2018-04-13,HARV,0.32983,2.24549559095083e-4
2018-04-14,HARV,0.32949,1.6787288801534676e-4
2018-04-15,HARV,0.3294,1.9876982996954904e-4
2018-04-16,HARV,0.33293,5.351944906827326e-4
2018-04-17,HARV,0.33076,3.5251149293754843e-4
2018-04-18,HARV,0.32849,2.472166727089899e-4
2018-04-19,HARV,0.32849,2.137592809776517e-4
2018-04-20,HARV,0.32844,1.4273755566044033e-4
2018-04-21,HARV,0.32846,1.8604129890419032e-4
2018-04-22,HARV,0.32862,1.5555136431022815e-4
2018-04-23,HARV,0.32928,2.8346329352406494e-4
2018-04-24,HARV,0.32892,1.0106918220623456e-4
2018-04-25,HARV,0.32627,1.3458065027547624e-4
2018-04-26,HARV,0.32972,3.160364768406969e-4
2018-04-27,HARV,0.33017,1.427170112709741e-4
2018-04-28,HARV,0.33027,2.1714436089704769e-4
2018-04-29,HARV,0.32938,2.941114157899316e-4
2018-04-30,HARV,0.3299,2.50202125637392e-4
2018-05-01,HARV,0.33063,1.4257701105589244e-4
2018-05-02,HARV,0.33102,1.3095393176570418e-4
2018-05-03,HARV,0.33388,2.651003083162824e-4
2018-05-04,HARV,0.33432,1.8462217347538668e-4
2018-05-05,HARV,0.33163,9.00102851265955e-5
2018-05-06,HARV,0.33585,2.576810368162435e-4
2018-05-07,HARV,0.33389,2.8993662643228503e-4
2018-05-08,HARV,0.3353,2.7259409609250106e-4
2018-05-09,HARV,0.34102,6.470480536045785e-4
2018-05-10,HARV,0.3466,4.2292158582306956e-4
2018-05-11,HARV,0.34752,9.561617154657667e-4
2018-05-12,HARV,0.36504,5.184910854723378e-4
2018-05-13,HARV,0.35199,3.8160755565188334e-4
2018-05-14,HARV,0.35901,9.688154357623673e-4
2018-05-15,HARV,0.41241,0.004201278537370669
2018-05-16,HARV,0.38529,0.002377380957855842
2018-05-17,HARV,0.39265,4.0220425514549314e-4
2018-05-18,HARV,0.3963,8.48540070608674e-4
2018-05-19,HARV,0.42761,0.0018425696612976894
